196;7153;'SANTA LUCIA';"builder.HasData( new PaisEntity { ID = 196, Nome = 'SANTA LUCIA',CdSis = 7153 } );";;;;
197;7200;'SAO TOME E PRINCIPE, ILHAS';"builder.HasData( new PaisEntity { ID = 197, Nome = 'SAO TOME E PRINCIPE, ILHAS',CdSis = 7200 } );";;;;
198;7285;'SENEGAL';"builder.HasData( new PaisEntity { ID = 198, Nome = 'SENEGAL',CdSis = 7285 } );";;;;
199;7315;'SEYCHELLES';"builder.HasData( new PaisEntity { ID = 199, Nome = 'SEYCHELLES',CdSis = 7315 } );";;;;
200;7358;'SERRA LEOA';"builder.HasData( new PaisEntity { ID = 200, Nome = 'SERRA LEOA',CdSis = 7358 } );";;;;
201;7370;'SERVIA';"builder.HasData( new PaisEntity { ID = 201, Nome = 'SERVIA',CdSis = 7370 } );";;;;
202;7412;'CINGAPURA';"builder.HasData( new PaisEntity { ID = 202, Nome = 'CINGAPURA',CdSis = 7412 } );";;;;
203;7447;'SIRIA, REPUBLICA ARABE DA';"builder.HasData( new PaisEntity { ID = 203, Nome = 'SIRIA, REPUBLICA ARABE DA',CdSis = 7447 } );";;;;
204;7480;'SOMALIA';"builder.HasData( new PaisEntity { ID = 204, Nome = 'SOMALIA',CdSis = 7480 } );";;;;
205;7501;'SRI LANKA';"builder.HasData( new PaisEntity { ID = 205, Nome = 'SRI LANKA',CdSis = 7501 } );";;;;
206;7544;'SUAZILANDIA';"builder.HasData( new PaisEntity { ID = 206, Nome = 'SUAZILANDIA',CdSis = 7544 } );";;;;
207;7560;'AFRICA DO SUL';"builder.HasData( new PaisEntity { ID = 207, Nome = 'AFRICA DO SUL',CdSis = 7560 } );";;;;
208;7595;'SUDAO';"builder.HasData( new PaisEntity { ID = 208, Nome = 'SUDAO',CdSis = 7595 } );";;;;
209;7641;'SUECIA';"builder.HasData( new PaisEntity { ID = 209, Nome = 'SUECIA',CdSis = 7641 } );";;;;
210;7676;'SUICA';"builder.HasData( new PaisEntity { ID = 210, Nome = 'SUICA',CdSis = 7676 } );";;;;
211;7706;'SURINAME';"builder.HasData( new PaisEntity { ID = 211, Nome = 'SURINAME',CdSis = 7706 } );";;;;
212;7722;'TADJIQUISTAO, REPUBLICA DO';"builder.HasData( new PaisEntity { ID = 212, Nome = 'TADJIQUISTAO, REPUBLICA DO',CdSis = 7722 } );";;;;
213;7765;'TAILANDIA';"builder.HasData( new PaisEntity { ID = 213, Nome = 'TAILANDIA',CdSis = 7765 } );";;;;
214;7803;'TANZANIA, REP.UNIDA DA';"builder.HasData( new PaisEntity { ID = 214, Nome = 'TANZANIA, REP.UNIDA DA',CdSis = 7803 } );";;;;
215;7820;'TERRITORIO BRIT.OC.INDICO';"builder.HasData( new PaisEntity { ID = 215, Nome = 'TERRITORIO BRIT.OC.INDICO',CdSis = 7820 } );";;;;
216;7838;'DJIBUTI';"builder.HasData( new PaisEntity { ID = 216, Nome = 'DJIBUTI',CdSis = 7838 } );";;;;
217;7889;'CHADE';"builder.HasData( new PaisEntity { ID = 217, Nome = 'CHADE',CdSis = 7889 } );";;;;
218;7919;'TCHECA, REPUBLICA';"builder.HasData( new PaisEntity { ID = 218, Nome = 'TCHECA, REPUBLICA',CdSis = 7919 } );";;;;
219;7951;'TIMOR LESTE';"builder.HasData( new PaisEntity { ID = 219, Nome = 'TIMOR LESTE',CdSis = 7951 } );";;;;
220;8001;'TOGO';"builder.HasData( new PaisEntity { ID = 220, Nome = 'TOGO',CdSis = 8001 } );";;;;
221;8052;'TOQUELAU,ILHAS';"builder.HasData( new PaisEntity { ID = 221, Nome = 'TOQUELAU,ILHAS',CdSis = 8052 } );";;;;
222;8109;'TONGA';"builder.HasData( new PaisEntity { ID = 222, Nome = 'TONGA',CdSis = 8109 } );";;;;
223;8150;'TRINIDAD E TOBAGO';"builder.HasData( new PaisEntity { ID = 223, Nome = 'TRINIDAD E TOBAGO',CdSis = 8150 } );";;;;
224;8206;'TUNISIA';"builder.HasData( new PaisEntity { ID = 224, Nome = 'TUNISIA',CdSis = 8206 } );";;;;
225;8230;'TURCAS E CAICOS,ILHAS';"builder.HasData( new PaisEntity { ID = 225, Nome = 'TURCAS E CAICOS,ILHAS',CdSis = 8230 } );";;;;
226;8249;'TURCOMENISTAO, REPUBLICA DO';"builder.HasData( new PaisEntity { ID = 226, Nome = 'TURCOMENISTAO, REPUBLICA DO',CdSis = 8249 } );";;;;
227;8273;'TURQUIA';"builder.HasData( new PaisEntity { ID = 227, Nome = 'TURQUIA',CdSis = 8273 } );";;;;
228;8281;'TUVALU';"builder.HasData( new PaisEntity { ID = 228, Nome = 'TUVALU',CdSis = 8281 } );";;;;
229;8311;'UCRANIA';"builder.HasData( new PaisEntity { ID = 229, Nome = 'UCRANIA',CdSis = 8311 } );";;;;
230;8338;'UGANDA';"builder.HasData( new PaisEntity { ID = 230, Nome = 'UGANDA',CdSis = 8338 } );";;;;
231;8451;'URUGUAI';"builder.HasData( new PaisEntity { ID = 231, Nome = 'URUGUAI',CdSis = 8451 } );";;;;
232;8478;'UZBEQUISTAO, REPUBLICA DO';"builder.HasData( new PaisEntity { ID = 232, Nome = 'UZBEQUISTAO, REPUBLICA DO',CdSis = 8478 } );";;;;
233;8486;'VATICANO, EST.DA CIDADE DO';"builder.HasData( new PaisEntity { ID = 233, Nome = 'VATICANO, EST.DA CIDADE DO',CdSis = 8486 } );";;;;
234;8508;'VENEZUELA';"builder.HasData( new PaisEntity { ID = 234, Nome = 'VENEZUELA',CdSis = 8508 } );";;;;
235;8583;'VIETNA';"builder.HasData( new PaisEntity { ID = 235, Nome = 'VIETNA',CdSis = 8583 } );";;;;
236;8630;'VIRGENS,ILHAS (BRITANICAS)';"builder.HasData( new PaisEntity { ID = 236, Nome = 'VIRGENS,ILHAS (BRITANICAS)',CdSis = 8630 } );";;;;
237;8664;'VIRGENS,ILHAS (E.U.A.)';"builder.HasData( new PaisEntity { ID = 237, Nome = 'VIRGENS,ILHAS (E.U.A.)',CdSis = 8664 } );";;;;
238;8702;'FIJI';"builder.HasData( new PaisEntity { ID = 238, Nome = 'FIJI',CdSis = 8702 } );";;;;
239;8737;'WAKE, ILHA';"builder.HasData( new PaisEntity { ID = 239, Nome = 'WAKE, ILHA',CdSis = 8737 } );";;;;
240;8885;'CONGO, REPUBLICA DEMOCRATICA DO';"builder.HasData( new PaisEntity { ID = 240, Nome = 'CONGO, REPUBLICA DEMOCRATICA DO',CdSis = 8885 } );";;;;
241;8907;'ZAMBIA';"builder.HasData( new PaisEntity { ID = 241, Nome = 'ZAMBIA',CdSis = 8907 } );";;;;
242;8958;'ZONA DO CANAL DO PANAMA';"builder.HasData( new PaisEntity { ID = 242, Nome = 'ZONA DO CANAL DO PANAMA',CdSis = 8958 } );";;;;
